Station	Date	MaxT	MinT	RH1	RH2	Wind	Rain	SSH	Evap	Radiation	FAO56ET	Lat	Lon	CumRain
"ICRISAT"	28687.0	30.9	22.2	99.0	77.0	9.8	28.8	8.7	6.4	10.7	2.8	17.5084095	78.2723004	457.5000000000001
"ICRISAT"	28688.0	26.9	22.3	92.0	68.0	8.2	2.2	0.2	2.4	16.8	3.8	17.5084095	78.2723004	459.7000000000001
"ICRISAT"	28689.0	28.0	21.6	98.0	73.0	8.2	18.1	0.5	3.7	21.1	4.2	17.5084095	78.2723004	477.8000000000001
"ICRISAT"	28690.0	28.1	22.2	87.0	65.0	11.6	0.0	4.5	4.1	22.4	4.9	17.5084095	78.2723004	477.8000000000001
"ICRISAT"	28691.0	30.2	22.0	86.0	64.0	12.8	0.0	7.1	5.4	27.2	5.9	17.5084095	78.2723004	477.8000000000001
"ICRISAT"	28692.0	31.4	23.0	87.0	67.0	13.9	1.6	9.6	6.0	16.6	4.5	17.5084095	78.2723004	479.40000000000015
"ICRISAT"	28693.0	28.8	23.0	88.0	63.0	15.7	0.0	0.3	4.2	21.4	5.1	17.5084095	78.2723004	479.40000000000015
"ICRISAT"	28694.0	29.8	23.3	87.0	59.0	14.3	0.0	1.6	4.0	16.7	4.7	17.5084095	78.2723004	479.40000000000015
"ICRISAT"	28695.0	31.0	22.7	86.0	64.0	19.0	0.7	2.0	5.6	27.0	6.3	17.5084095	78.2723004	480.10000000000014
"ICRISAT"	28696.0	28.7	22.7	93.0	74.0	16.8	25.4	0.7	4.4	16.7	3.9	17.5084095	78.2723004	505.5000000000001
"ICRISAT"	28697.0	26.9	22.4	89.0	61.0	14.5	2.0	0.9	3.8	19.9	4.7	17.5084095	78.2723004	507.5000000000001
"ICRISAT"	28698.0	30.6	22.8	91.0	68.0	10.6	9.8	6.8	4.2	21.0	4.8	17.5084095	78.2723004	517.3000000000001
"ICRISAT"	28699.0	29.4	22.5	89.0	60.0	12.8	0.4	8.7	4.8	11.4	3.8	17.5084095	78.2723004	517.7
"ICRISAT"	28700.0	30.0	22.5	88.0	61.0	17.0	6.4	8.7	6.0	17.3	4.9	17.5084095	78.2723004	524.1
"ICRISAT"	28701.0	30.0	22.6	88.0	65.0	19.5	3.4	4.1	6.5	9.8	3.9	17.5084095	78.2723004	527.5
"ICRISAT"	28702.0	27.9	22.6	88.0	86.0	19.3	0.6	0.5	3.4	8.0	2.4	17.5084095	78.2723004	528.1
"ICRISAT"	28703.0	26.3	22.2	87.0	67.0	16.0	2.8	0.0	3.0	13.3	3.7	17.5084095	78.2723004	530.9
"ICRISAT"	28704.0	29.6	21.9	88.0	67.0	11.7	16.6	1.0	4.3	17.0	4.2	17.5084095	78.2723004	547.5
"ICRISAT"	28705.0	28.6	22.0	87.0	70.0	12.7	0.0	3.4	3.8	15.6	3.9	17.5084095	78.2723004	547.5
"ICRISAT"	28706.0	29.0	22.4	86.0	59.0	12.9	0.0	2.1	4.0	17.7	4.7	17.5084095	78.2723004	547.5
"ICRISAT"	28707.0	30.0	22.0	92.0	77.0	14.3	4.6	4.7	4.7	17.6	4.0	17.5084095	78.2723004	552.1
"ICRISAT"	28708.0	27.5	22.5	91.0	61.0	12.9	2.0	0.4	0.5	12.8	3.7	17.5084095	78.2723004	554.1
"ICRISAT"	28709.0	29.6	20.5	87.0	59.0	12.2	27.0	4.8	5.8	14.9	4.2	17.5084095	78.2723004	581.1
"ICRISAT"	28710.0	30.0	21.6	89.0	65.0	11.9	15.0	9.4	6.2	12.0	3.6	17.5084095	78.2723004	596.1
"ICRISAT"	28711.0	29.0	22.5	88.0	67.0	11.9	1.4	7.1	5.2	14.7	3.9	17.5084095	78.2723004	597.5
"ICRISAT"	28712.0	28.1	22.2	88.0	77.0	14.6	1.0	3.5	4.3	11.0	3.1	17.5084095	78.2723004	598.5
"ICRISAT"	28713.0	27.3	21.7	90.0	67.0	13.2	3.1	0.5	3.5	17.0	4.1	17.5084095	78.2723004	601.6
"ICRISAT"	28714.0	28.2	22.0	87.0	56.0	17.1	0.0	1.8	5.1	17.0	4.9	17.5084095	78.2723004	601.6
"ICRISAT"	28715.0	30.0	20.9	91.0	92.0	18.4	52.4	5.7	2.5	5.1	1.5	17.5084095	78.2723004	654.0
"ICRISAT"	28716.0	24.8	21.0	98.0	98.0	16.9	47.4	0.0	1.0	1.9	0.4	17.5084095	78.2723004	701.4
"ICRISAT"	28717.0	22.2	21.2	91.0	92.0	15.5	172.8	0.0	0.1	4.0	1.2	17.5084095	78.2723004	874.2
"ICRISAT"	28718.0	23.5	21.5	91.0	70.0	17.9	4.8	0.0	1.0	11.2	3.1	17.5084095	78.2723004	879.0
"ICRISAT"	28719.0	27.0	21.4	87.0	68.0	15.2	0.0	0.4	3.0	18.3	4.3	17.5084095	78.2723004	879.0
"ICRISAT"	28720.0	29.0	21.4	91.0	75.0	11.9	5.6	8.1	3.9	17.2	3.9	17.5084095	78.2723004	884.6
"ICRISAT"	28721.0	28.7	22.0	90.0	69.0	10.4	17.0	6.3	3.0	16.6	3.9	17.5084095	78.2723004	901.6
"ICRISAT"	28722.0	28.2	23.2	88.0	79.0	7.9	0.0	4.8	3.0	8.0	2.3	17.5084095	78.2723004	901.6
"ICRISAT"	28723.0	26.8	21.6	95.0	84.0	9.9	17.0	0.0	1.5	12.2	2.7	17.5084095	78.2723004	918.6
"ICRISAT"	28724.0	27.2	21.5	91.0	73.0	12.6	62.8	1.0	2.0	16.1	3.7	17.5084095	78.2723004	981.4
"ICRISAT"	28725.0	28.9	22.3	90.0	74.0	11.8	12.8	3.3	4.6	12.7	3.3	17.5084095	78.2723004	994.1999999999999
"ICRISAT"	28726.0	27.0	22.4	90.0	70.0	11.3	7.9	0.0	3.0	14.1	3.5	17.5084095	78.2723004	1002.0999999999999
"ICRISAT"	28727.0	28.3	22.0	90.0	72.0	15.4	4.4	1.9	3.4	11.3	3.3	17.5084095	78.2723004	1006.4999999999999
"ICRISAT"	28728.0	27.4	21.7	89.0	67.0	16.5	11.2	0.1	3.2	17.1	4.2	17.5084095	78.2723004	1017.6999999999999
"ICRISAT"	28729.0	28.5	22.2	88.0	65.0	18.2	0.0	4.3	4.0	14.5	4.2	17.5084095	78.2723004	1017.6999999999999
"ICRISAT"	28730.0	29.7	21.5	87.0	67.0	18.3	26.2	4.3	4.9	11.2	3.9	17.5084095	78.2723004	1043.8999999999999
"ICRISAT"	28731.0	28.0	22.0	80.0	67.0	21.5	0.0	0.6	3.6	17.0	4.8	17.5084095	78.2723004	1043.8999999999999
"ICRISAT"	28732.0	28.0	21.0	83.0	56.0	18.1	0.0	5.2	4.6	18.4	5.1	17.5084095	78.2723004	1043.8999999999999
"ICRISAT"	28733.0	30.0	19.7	86.0	55.0	14.5	0.0	7.3	5.1	21.7	5.4	17.5084095	78.2723004	1043.8999999999999
"ICRISAT"	28734.0	29.8	21.2	82.0	56.0	15.6	0.0	10.7	5.7	19.1	5.3	17.5084095	78.2723004	1043.8999999999999
"ICRISAT"	28735.0	29.8	21.8	83.0	64.0	19.0	0.0	5.5	6.1	13.1	4.4	17.5084095	78.2723004	1043.8999999999999
"ICRISAT"	28736.0	28.5	21.2	88.0	60.0	15.4	1.6	1.8	3.8	19.6	4.9	17.5084095	78.2723004	1045.4999999999998
"ICRISAT"	28737.0	29.0	20.0	88.0	54.0	12.4	0.0	8.8	5.4	21.7	5.2	17.5084095	78.2723004	1045.4999999999998
"ICRISAT"	28738.0	30.5	22.7	83.0	55.0	14.0	0.0	7.2	6.2	18.8	5.2	17.5084095	78.2723004	1045.4999999999998
"ICRISAT"	28739.0	30.0	22.4	85.0	55.0	10.2	0.0	6.4	5.0	20.5	5.0	17.5084095	78.2723004	1045.4999999999998
"ICRISAT"	28740.0	30.0	20.5	93.0	56.0	7.7	4.8	6.6	5.1	23.6	5.0	17.5084095	78.2723004	1050.2999999999997
"ICRISAT"	28741.0	29.5	21.4	82.0	62.0	8.9	0.0	10.1	5.4	18.8	4.5	17.5084095	78.2723004	1050.2999999999997
"ICRISAT"	28742.0	29.6	20.3	90.0	57.0	7.8	0.0	5.1	4.2	17.5	4.2	17.5084095	78.2723004	1050.2999999999997
"ICRISAT"	28743.0	30.0	20.5	91.0	50.0	7.2	2.8	7.7	5.0	18.9	4.5	17.5084095	78.2723004	1053.0999999999997
"ICRISAT"	28744.0	30.8	20.6	91.0	51.0	6.7	0.0	9.9	5.6	23.3	5.1	17.5084095	78.2723004	1053.0999999999997
"ICRISAT"	28745.0	31.0	22.5	82.0	53.0	6.8	0.0	9.5	5.4	20.5	4.8	17.5084095	78.2723004	1053.0999999999997
"ICRISAT"	28746.0	31.6	21.6	91.0	63.0	10.1	16.6	7.1	5.2	15.4	4.1	17.5084095	78.2723004	1069.6999999999996
"ICRISAT"	28747.0	29.2	21.7	90.0	73.0	14.6	18.6	4.3	3.0	14.1	3.6	17.5084095	78.2723004	1088.2999999999995
"ICRISAT"	28748.0	26.5	20.1	85.0	67.0	3.6	0.4	1.9	3.4	18.0	3.6	17.5084095	78.2723004	1088.6999999999996
"ICRISAT"	28749.0	28.3	22.4	81.0	63.0	6.3	0.0	5.0	3.5	20.1	4.4	17.5084095	78.2723004	1088.6999999999996
"ICRISAT"	28750.0	30.1	22.6	87.0	52.0	7.8	0.0	4.9	4.5	23.0	5.2	17.5084095	78.2723004	1088.6999999999996
"ICRISAT"	28751.0	31.5	22.3	88.0	58.0	8.4	0.6	7.1	5.8	16.7	4.3	17.5084095	78.2723004	1089.2999999999995
"ICRISAT"	28752.0	31.0	21.1	92.0	71.0	7.0	8.2	2.4	4.2	13.7	3.3	17.5084095	78.2723004	1097.4999999999995
"ICRISAT"	28753.0	29.1	21.1	93.0	71.0	6.6	1.5	2.2	2.7	12.8	3.1	17.5084095	78.2723004	1098.9999999999995
"ICRISAT"	28754.0	28.9	22.0	95.0	93.0	5.6	8.4	1.2	2.2	9.8	2.1	17.5084095	78.2723004	1107.3999999999996
"ICRISAT"	28755.0	27.9	21.3	97.0	84.0	4.7	4.8	1.7	1.4	16.2	3.2	17.5084095	78.2723004	1112.1999999999996
"ICRISAT"	28756.0	29.3	22.5	95.0	71.0	5.9	3.2	4.7	3.2	18.3	3.9	17.5084095	78.2723004	1115.3999999999996
"ICRISAT"	28757.0	30.2	21.5	90.0	72.0	9.4	3.6	5.7	3.8	16.5	3.8	17.5084095	78.2723004	1118.9999999999995
"ICRISAT"	28758.0	29.8	22.2	91.0	73.0	7.7	0.0	3.8	3.6	16.8	3.7	17.5084095	78.2723004	1118.9999999999995
"ICRISAT"	28759.0	29.0	21.6	96.0	79.0	7.1	3.2	3.0	3.2	8.6	2.2	17.5084095	78.2723004	1122.1999999999996
"ICRISAT"	28760.0	27.0	22.5	97.0	63.0	4.8	3.2	0.0	1.4	19.2	3.9	17.5084095	78.2723004	1125.3999999999996
"ICRISAT"	28761.0	29.8	22.5	97.0	62.0	4.9	0.0	5.8	3.5	23.8	4.8	17.5084095	78.2723004	1125.3999999999996
"ICRISAT"	28762.0	30.2	22.2	93.0	58.0	5.8	0.0	9.0	4.8	15.3	3.7	17.5084095	78.2723004	1125.3999999999996
"ICRISAT"	28763.0	31.0	21.3	93.0	58.0	8.6	0.0	2.9	4.3	18.7	4.4	17.5084095	78.2723004	1125.3999999999996
"ICRISAT"	28764.0	30.9	21.0	95.0	67.0	9.5	18.6	7.4	4.2	18.8	4.2	17.5084095	78.2723004	1143.9999999999995
"ICRISAT"	28765.0	29.8	20.7	91.0	68.0	11.8	18.4	6.8	5.0	19.3	4.3	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28766.0	29.2	20.7	95.0	68.0	7.6	0.0	4.6	4.1	19.4	4.0	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28767.0	29.3	20.9	91.0	58.0	8.1	0.0	7.6	4.4	22.1	4.7	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28768.0	30.8	22.0	83.0	52.0	8.2	0.0	8.8	4.6	23.3	5.2	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28769.0	31.2	21.5	89.0	49.0	7.4	0.0	9.7	5.6	22.6	5.1	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28770.0	31.0	21.6	95.0	35.0	6.4	0.0	9.1	5.3	23.4	5.2	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28771.0	31.6	19.1	86.0	43.0	6.0	0.0	9.4	6.3	21.1	4.8	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28772.0	31.4	21.5	88.0	48.0	5.6	0.0	9.9	6.0	19.4	4.4	17.5084095	78.2723004	1162.3999999999996
"ICRISAT"	28773.0	31.7	23.0	92.0	55.0	4.7	13.2	7.9	4.4	21.6	4.6	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28774.0	31.4	22.5	91.0	45.0	5.7	0.0	9.3	4.4	23.3	5.0	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28775.0	32.5	22.1	83.0	51.0	6.3	0.0	9.9	6.1	22.5	5.0	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28776.0	32.0	21.6	93.0	44.0	4.7	0.0	8.6	5.0	21.8	4.7	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28777.0	31.9	17.0	78.0	26.0	5.8	0.0	9.2	6.2	24.3	5.3	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28778.0	30.8	15.5	84.0	27.0	6.7	0.0	9.9	7.2	24.2	5.3	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28779.0	30.7	16.4	86.0	35.0	7.7	0.0	11.2	6.7	23.3	5.2	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28780.0	30.6	20.0	82.0	87.0	8.0	0.0	10.2	6.8	16.3	3.4	17.5084095	78.2723004	1175.5999999999997
"ICRISAT"	28781.0	30.2	22.8	88.0	56.0	6.4	5.3	6.5	2.7	18.2	4.1	17.5084095	78.2723004	1180.8999999999996
"ICRISAT"	28782.0	30.0	22.5	90.0	54.0	9.0	0.0	8.5	4.9	20.2	4.6	17.5084095	78.2723004	1180.8999999999996
"ICRISAT"	28783.0	30.1	22.6	90.0	54.0	8.3	0.0	8.4	4.8	21.1	4.7	17.5084095	78.2723004	1180.8999999999996
"ICRISAT"	28784.0	30.7	20.7	91.0	55.0	8.4	2.2	10.6	5.8	16.6	4.1	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28785.0	30.0	19.9	98.0	57.0	7.7	0.0	9.1	3.8	18.8	4.1	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28786.0	29.7	20.8	83.0	38.0	7.5	0.0	9.0	4.9	22.1	5.0	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28787.0	30.0	15.1	76.0	44.0	6.9	0.0	10.3	6.2	22.9	4.8	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28788.0	29.4	17.0	79.0	43.0	7.6	0.0	11.0	6.2	21.8	4.7	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28789.0	29.8	18.0	85.0	36.0	5.8	0.0	10.7	5.4	21.6	4.5	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28790.0	29.7	16.0	89.0	37.0	5.4	0.0	10.6	5.0	21.2	4.3	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28791.0	29.0	16.7	85.0	39.0	5.6	0.0	10.2	5.4	20.4	4.2	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28792.0	29.6	18.4	85.0	48.0	3.6	0.0	10.0	4.0	17.3	3.5	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28793.0	30.5	22.5	87.0	56.0	8.7	0.0	8.8	4.9	16.6	4.1	17.5084095	78.2723004	1183.0999999999997
"ICRISAT"	28794.0	30.0	20.6	93.0	73.0	10.8	12.8	7.0	5.0	19.5	4.0	17.5084095	78.2723004	1195.8999999999996
"ICRISAT"	28795.0	28.2	21.0	95.0	65.0	10.6	1.8	7.7	4.1	13.4	3.3	17.5084095	78.2723004	1197.6999999999996
"ICRISAT"	28796.0	27.5	20.6	91.0	56.0	9.6	4.0	4.7	3.4	18.0	4.0	17.5084095	78.2723004	1201.6999999999996
"ICRISAT"	28797.0	28.4	20.8	91.0	56.0	7.0	0.0	8.5	3.8	18.8	4.0	17.5084095	78.2723004	1201.6999999999996
"ICRISAT"	28798.0	29.2	21.0	83.0	61.0	8.8	0.0	9.7	4.8	15.0	3.7	17.5084095	78.2723004	1201.6999999999996
"ICRISAT"	28799.0	29.2	21.9	88.0	60.0	12.4	1.6	9.2	4.6	16.3	4.1	17.5084095	78.2723004	1203.2999999999995
"ICRISAT"	28800.0	28.9	22.2	85.0	86.0	20.1	0.0	8.5	4.8	8.8	2.6	17.5084095	78.2723004	1203.2999999999995
"ICRISAT"	28801.0	24.0	21.2	91.0	73.0	19.7	1.8	0.6	1.2	13.3	3.1	17.5084095	78.2723004	1205.0999999999995
"ICRISAT"	28802.0	28.2	22.2	91.0	61.0	15.1	0.0	6.5	3.0	21.3	4.7	17.5084095	78.2723004	1205.0999999999995
"ICRISAT"	28803.0	28.8	18.0	96.0	50.0	8.4	0.0	7.8	3.6	23.6	4.7	17.5084095	78.2723004	1205.0999999999995
"ICRISAT"	28804.0	29.6	18.2	88.0	43.0	5.8	0.0	9.8	4.2	22.7	4.5	17.5084095	78.2723004	1205.0999999999995
"ICRISAT"	28805.0	31.2	19.8	86.0	46.0	3.7	0.0	10.4	4.0	27.7	5.4	17.5084095	78.2723004	1205.0999999999995
"ICRISAT"	28806.0	31.6	22.6	90.0	63.0	5.7	1.2	8.9	3.8	23.7	4.8	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28807.0	28.5	21.5	93.0	61.0	4.2	0.0	1.9	2.2	22.5	4.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28808.0	30.2	19.3	93.0	48.0	4.6	0.0	9.2	3.9	17.2	3.6	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28809.0	30.6	18.8	92.0	47.0	6.2	0.0	10.0	4.6	17.7	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28810.0	30.1	18.7	91.0	42.0	6.7	0.0	9.7	4.4	22.1	4.5	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28811.0	30.7	17.9	93.0	39.0	5.0	0.0	10.7	4.8	18.4	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28812.0	30.9	16.0	90.0	28.0	6.6	0.0	10.4	5.2	20.6	4.6	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28813.0	29.4	14.6	88.0	28.0	6.7	0.0	10.5	5.8	17.3	4.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28814.0	29.6	14.8	73.0	28.0	6.4	0.0	10.7	6.0	20.0	4.4	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28815.0	30.4	15.9	84.0	28.0	4.7	0.0	10.5	4.9	19.7	4.0	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28816.0	31.0	15.0	88.0	27.0	5.5	0.0	10.1	5.4	20.4	4.3	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28817.0	30.6	14.4	88.0	29.0	5.6	0.0	10.7	5.6	20.0	4.2	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28818.0	29.2	13.5	88.0	36.0	8.6	0.0	10.3	6.4	18.5	4.4	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28819.0	28.6	14.5	79.0	54.0	8.0	0.0	8.9	4.9	12.4	3.3	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28820.0	27.4	17.5	93.0	59.0	9.3	0.0	3.7	3.6	12.5	3.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28821.0	28.4	20.8	86.0	59.0	10.2	0.0	4.9	3.1	12.3	3.4	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28822.0	27.7	20.5	93.0	51.0	10.0	0.0	3.2	3.2	17.2	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28823.0	29.3	17.0	93.0	46.0	8.9	0.0	9.9	4.8	16.4	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28824.0	29.0	17.7	89.0	42.0	8.6	0.0	9.8	4.5	15.4	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28825.0	28.9	17.9	93.0	41.0	9.7	0.0	8.8	3.9	17.5	4.2	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28826.0	29.0	18.3	91.0	43.0	10.0	0.0	9.5	4.6	16.7	4.2	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28827.0	28.5	18.7	91.0	53.0	11.0	0.0	8.4	4.7	16.2	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28828.0	26.8	18.8	87.0	46.0	10.4	0.0	7.0	4.3	16.8	4.0	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28829.0	27.5	17.5	87.0	41.0	10.5	0.0	9.3	4.6	17.3	4.2	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28830.0	28.3	14.7	91.0	36.0	8.7	0.0	9.4	4.7	19.1	4.3	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28831.0	27.3	15.2	54.0	33.0	10.1	0.0	9.4	5.8	19.5	4.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28832.0	27.6	14.1	79.0	41.0	8.4	0.0	10.1	5.6	18.4	4.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28833.0	28.6	16.1	73.0	47.0	6.9	0.0	9.8	5.1	15.9	3.7	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28834.0	28.0	14.5	77.0	34.0	8.2	0.0	8.5	5.1	16.8	4.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28835.0	27.6	12.4	89.0	40.0	7.8	0.0	10.3	5.6	18.9	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28836.0	26.5	11.3	82.0	39.0	6.8	0.0	10.2	4.7	18.1	3.7	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28837.0	26.5	13.0	79.0	56.0	5.0	0.0	9.5	4.1	16.2	3.0	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28838.0	25.0	13.0	96.0	41.0	7.7	0.0	10.0	3.2	18.7	3.6	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28839.0	26.8	14.5	90.0	40.0	7.4	0.0	10.5	4.1	18.4	3.8	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28840.0	26.0	14.0	80.0	38.0	7.9	0.0	10.2	4.2	17.7	3.8	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28841.0	26.9	14.5	92.0	43.0	5.8	0.0	10.2	3.7	18.3	3.5	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28842.0	27.6	15.0	88.0	43.0	9.7	0.0	9.2	4.8	18.8	4.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28843.0	26.8	14.4	92.0	43.0	7.9	0.0	10.4	4.3	19.2	3.8	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28844.0	26.8	14.0	79.0	20.0	6.8	0.0	10.4	4.4	20.0	4.2	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28845.0	26.8	10.6	85.0	23.0	8.2	0.0	10.5	5.8	19.8	4.3	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28846.0	26.5	14.5	64.0	32.0	6.5	0.0	10.7	5.4	16.2	3.7	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28847.0	26.3	13.5	81.0	33.0	6.5	0.0	7.5	4.6	18.5	3.7	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28848.0	28.0	15.0	68.0	32.0	7.7	0.0	10.5	5.6	13.3	3.9	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28849.0	27.2	12.7	69.0	25.0	7.1	0.0	10.3	5.5	17.8	4.1	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28850.0	27.9	16.6	66.0	40.0	7.0	0.0	9.0	6.2	8.5	3.2	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28851.0	26.4	17.6	93.0	34.0	6.0	0.0	0.2	2.8	16.8	3.5	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28852.0	27.8	16.4	79.0	49.0	8.1	0.0	7.7	6.0	12.6	3.4	17.5084095	78.2723004	1206.2999999999995
"ICRISAT"	28853.0	25.5	17.0	63.0	25.0	7.0	0.9	3.1	3.2	14.1	3.8	17.5084095	78.2723004	1207.1999999999996
"ICRISAT"	28854.0	26.9	15.8	64.0	41.0	6.5	0.0	4.7	5.6	14.1	3.5	17.5084095	78.2723004	1207.1999999999996
"ICRISAT"	28855.0	27.9	19.3	86.0	45.0	8.1	0.0	5.7	4.1	10.5	3.2	17.5084095	78.2723004	1207.1999999999996
"ICRISAT"	28856.0	26.8	18.2	81.0	45.0	5.6	0.0	2.0	3.0	17.4	3.5	17.5084095	78.2723004	0.0
"ICRISAT"	28857.0	27.7	15.0	93.0	44.0	9.5	0.0	9.1	5.2	17.8	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	28858.0	27.5	14.8	97.0	32.0	11.5	0.0	8.8	4.6	18.2	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	28859.0	28.0	15.2	90.0	31.0	9.6	0.0	9.9	4.9	18.1	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	28860.0	29.3	15.5	82.0	40.0	7.4	0.0	9.5	5.2	11.2	3.5	17.5084095	78.2723004	0.0
"ICRISAT"	28861.0	28.0	16.6	84.0	39.0	5.4	0.0	5.7	3.6	13.7	3.2	17.5084095	78.2723004	0.0
"ICRISAT"	28862.0	27.9	15.2	88.0	44.0	7.9	0.0	5.5	4.4	17.7	3.9	17.5084095	78.2723004	0.0
"ICRISAT"	28863.0	27.5	14.5	88.0	38.0	7.3	0.0	9.7	5.0	17.6	3.8	17.5084095	78.2723004	0.0
"ICRISAT"	28864.0	27.6	13.5	87.0	25.0	4.3	0.0	9.9	3.9	19.2	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	28865.0	28.3	13.0	77.0	24.0	8.1	0.0	10.6	6.4	18.9	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	28866.0	28.8	14.0	79.0	29.0	9.2	0.0	10.5	6.3	18.5	4.7	17.5084095	78.2723004	0.0
"ICRISAT"	28867.0	27.4	13.0	86.0	33.0	6.8	0.0	10.2	4.4	17.9	3.9	17.5084095	78.2723004	0.0
"ICRISAT"	28868.0	27.0	13.8	82.0	30.0	6.6	0.0	10.3	4.6	18.5	3.9	17.5084095	78.2723004	0.0
"ICRISAT"	28869.0	27.5	14.5	85.0	34.0	6.0	0.0	10.5	4.6	17.6	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	28870.0	28.0	14.8	86.0	37.0	7.3	0.0	9.2	4.6	18.4	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	28871.0	28.0	12.2	88.0	43.0	12.5	0.0	10.6	6.0	18.7	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	28872.0	27.6	11.2	90.0	28.0	13.0	0.0	10.3	5.7	18.9	5.1	17.5084095	78.2723004	0.0
"ICRISAT"	28873.0	28.0	15.6	94.0	40.0	11.1	0.0	10.4	6.0	19.8	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	28874.0	28.2	19.8	86.0	50.0	13.5	0.0	10.6	5.0	16.8	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	28875.0	29.6	19.9	93.0	47.0	14.9	0.0	9.5	6.0	17.4	4.8	17.5084095	78.2723004	0.0
